Corpus;EjemploID;Búsqueda;Marca;Concordancia;DOCUMENTO;Siglo;Año;Fecha_procesada;Pais_actual;Autor_hombre_o_mujer;Autor_datos_etnicos;Tipo_textual;Como_citar;Articulo_enca;Prep_anterior;Casa;Prep_posterior;Verbo;Observaciones
CORDIAM;2225;casa;v; …iesta que / vienen conviden a federico y / bengan casa y camas sobran y dile / a toto, y Juan Jose, que …;;19;1892;1892;URU;mujer;criollo;Documentos entre particulares: cartas y otros;[Año 1892, Uruguay, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2226;casa;v; … <tach: q> <inter: que> me de sus noticias / y de casa. escribiendome yo le / <inter: contestare> a Dolo…;;19;1892;1892;URU;mujer;criollo;Documentos entre particulares: cartas y otros;[Año 1892, Uruguay, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2227;casa;v; …imo del pasado fue tu cumpleanos te recordamos en casa e hicimos votos por tu felicidad. Pero estoy hund…;Prieto96;19;1893;1893;MEX;hombre;criollo;Documentos entre particulares: cartas y otros;[Año 1893, México, Documentos entre particulares: cartas y otros, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;2228;casa;v; … claro. Yo me atengo al apotegma de las viejas de casa que dice: // Cada uno se muere / Cuando <tach: di…;;19;1893;1893;MEX;hombre;criollo;Documentos entre particulares: cartas y otros;[Año 1893, México, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2229;casa;v; …lio nos hallamos / en la calle rincon Número 213 casa /5 de altos entre Juncal y Ciudadela. / <tach: si…;VB270;19;1893;1893;URU;hombre;criollo;Documentos entre particulares: cartas y otros;[Año 1893, Uruguay, Documentos entre particulares: cartas y otros, CORDIAM];Mencionable;no;casa;de;aposición;
CORDIAM;2230;casa;v; … /10 sobrino: / Juan José Brito del Pino {rub} / Casa de Usted. No te olvides de contestarme / Recuerdo…;;19;1894;1894;URU;hombre;criollo;Documentos entre particulares: cartas y otros;[Año 1894, Uruguay, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2231;casa;v; …as”, “La Soirée de Cachupin”, “Al fin se casa la Nieves”. // Olurep.;;19;1896;1896;URU;;;Documentos comentativos;[Año 1896, Uruguay, Documentos comentativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2232;casa;v;" …lla. // “La Soiree de Cachupin"" y “Por fin se casa la Nieves""' fueron muy bien interpretadas por la …";;19;1896;1896;URU;;;Documentos comentativos;[Año 1896, Uruguay, Documentos comentativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2233;casa;v;" …noche rejirá el siguiente programa: “Al fin se casa la Nieves"", “El duo de la Africana"", “Con per…";;19;1896;1896;URU;;;Documentos comentativos;[Año 1896, Uruguay, Documentos comentativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2234;casa;v; …/ Con ese motivo se dice que habrá una fiesta en casa del doctor Ramirez que hará época en nuestro mu…;TRI134;19;1896;1896;URU;;;Documentos informativos;[Año 1896, Uruguay, Documentos informativos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2235;casa;v;" …istieron; pronunciáronse brillantes discursos en casa del vice-cónsul italiano. // — Hasta ahora nad…";TRI152;19;1896;1896;URU;;;Documentos informativos;[Año 1896, Uruguay, Documentos informativos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2236;casa;v; … regresava la comitiva al centro deteniéndose en casa del coronel Paravis, donde se pasó un agradable …;TRI204a;19;1896;1896;URU;;;Documentos informativos;[Año 1896, Uruguay, Documentos informativos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2237;casa;v; …brevenir. // \\\Visita\\\ // Ayer se reunieron en casa del diputado Barbot varios de sus colegas á fin …;TRI229b;19;1896;1896;URU;;;Documentos informativos;[Año 1896, Uruguay, Documentos informativos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2238;casa;v; …do Vicente Frasquet, quien pasó á hospedarse en casa de unos parientes en el Camino de la Figurita nú…;TRI229b;19;1896;1896;URU;;;Documentos informativos;[Año 1896, Uruguay, Documentos informativos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2239;casa;v; …Proclamado el triunfo se retiraron en columna, de casa del general Enciso, al local conocido con el nomb…;TRI240;19;1896;1896;URU;;;Documentos informativos;[Año 1896, Uruguay, Documentos informativos, CORDIAM];Otra_preposicion;de;casa;de;procedencia;
CORDIAM;2240;casa;v; …ria Bauza. Con este motivo se llevará á cabo en casa de los padres de la novia, un festival que al juz…;TRI266;19;1896;1896;URU;;;Documentos informativos;[Año 1896, Uruguay, Documentos informativos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2241;casa;v; … religiosa se efectuara á las 2 post meridiem en casa de la desposada bendiciendo la union el pesbitero…;TRI266;19;1896;1896;URU;;;Documentos informativos;[Año 1896, Uruguay, Documentos informativos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2242;casa;v; …rnes próximo se anuncia una animada tertulia en casa de la familia de Otondo celebrando el onomàstico…;TRI9;19;1896;1896;URU;;;Documentos informativos;[Año 1896, Uruguay, Documentos informativos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2243;casa;v; …os últimos dias presentóse Lorenzo Fernandez en casa de su novia, á caballo siendo recibido por ella,…;TRI90;19;1896;1896;URU;;;Documentos informativos;[Año 1896, Uruguay, Documentos informativos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2244;casa;v; …á las 4 post meridiem favor que agradecerán. // Casa mortuoria: M[al] Abrigo 86. // Cementerio Central…;;19;1896;1896;URU;;;Documentos publicitarios y anuncios varios;[Año 1896, Uruguay, Documentos publicitarios y anuncios varios, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2245;casa;v; …se venden al público en todas las librerías. // CASA ESPECIALÍSIMA // En el ramo de escuelas. Surtido…;;19;1896;1896;URU;;;Documentos publicitarios y anuncios varios;[Año 1896, Uruguay, Documentos publicitarios y anuncios varios, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2246;casa;v; …de que he obra[do] / como era mi deber. / Paro en casa de Don Ramon G. Xosa Juez de Paz de este / Pueblo…;VB273;19;1902;1902;URU;hombre;criollo;Documentos entre particulares: cartas y otros;[Año 1902, Uruguay, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2247;casa;v; …untó al padre / del que declara si se hallaba en casa su hijo / Nicolás. A lo que se le contestó que …;Ramirez170;19;s/d;NA;MEX;hombre;s/d;Documentos jurídicos;[Año s/d, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2248;casa;v; …io a qué horas la introdujeron /5 en la indicada casa, y con qué fines. Dijo que / ignora todo el cont…;Ramirez170;19;s/d;NA;MEX;hombre;s/d;Documentos jurídicos;[Año s/d, México, Documentos jurídicos, CORDIAM];Mencionable;en;la indicada casa;adjetivo;ambiguo;
CORDIAM;2249;cassa;v; …, e yo tanpoco lo enbío sino para que se coma en cassa en tanto (...) voy. No tengo más que escrebir po…;MARTINEZ21;16;1550;1550;BOL;hombre;español;Documentos entre particulares: cartas y otros;[Año 1550, Bolivia, Documentos entre particulares: cartas y otros, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;2250;cassa;v; …r de rodrigo ruiz que os daran razon d[e] ella en cassa de / juan guillen fontana tonelero a la p[uer]ta …;Fernandez10;16;1564;1564;RD;hombre;español;Documentos entre particulares: cartas y otros;[Año 1564, Republica Dominicana, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2251;cassa;v; …s / porque yo aprometo a vm que tengo vn moço en cassa / que le doy treçientos pesos por vn año y cada…;Fernandez131;16;1570;1570;PER;hombre;español;Documentos entre particulares: cartas y otros;[Año 1570, Perú, Documentos entre particulares: cartas y otros, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;2252;cassa;v; … y las cartas / que enbiaredes bengan dirigidas a cassa del señor jironimo lopez vecino y regidor / dest…;Fernandez26;16;1571;1571;MEX;hombre;español;Documentos entre particulares: cartas y otros;[Año 1571, México, Documentos entre particulares: cartas y otros, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2253;cassa;v; …jo de indias y procurara de venir en sevilla / en cassa de nuestro tio ordoño de valdes el qual le dara …;Fernandez504;16;1578;1578;BOL;hombre;español;Documentos entre particulares: cartas y otros;[Año 1578, Bolivia, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;movimiento;venir en sevilla
CORDIAM;2254;cassa;v; …pues / se estan solas mis hermanas no falte vm de cassa / no tengo que avisar mas de que vm mire por todo…;;16;1578;1578;PAN;hombre;español;Documentos entre particulares: cartas y otros;[Año 1578, Panamá, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2255;cassa;v; …regalo posible como se / hara en todos los que de cassa de vmd aportaren / temo mucho que machuca el fato…;Fernandez561;16;1581;1581;PER;hombre;español;Documentos entre particulares: cartas y otros;[Año 1581, Perú, Documentos entre particulares: cartas y otros, CORDIAM];Otra_preposicion;de;casa;de;procedencia;
CORDIAM;2256;cassa;v; {f.3} illustre señor / despues que ssaly de cassa de vm y vine a estas / partes en conpañia del oy…;Fernandez537;16;1582;1582;NIC;hombre;español;Documentos entre particulares: cartas y otros;[Año 1582, Nicaragua, Documentos entre particulares: cartas y otros, CORDIAM];Otra_preposicion;de;casa;de;procedencia;
CORDIAM;2257;cassa;v; … para su servicio. Y como tubiese notiçia que en cassa de Juan de Borges que bibe en Guarmey había vnas…;DLPJLR22;16;1582;1582;PER;hombre;s/d;Documentos administrativos;[Año 1582, Perú, Documentos administrativos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2258;cassa;v; …io y dio causa de ynfamia contra mi honra, muger, cassa y hija, mande proçeder / contra él por todo rig…;;16;1583;1583;MEX;hombre;español;Documentos administrativos;[Año 1583, México, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2259;cassa;v; …para que quando dios / os trayga que os bengays a cassa hecha y que / tenga otros duzientos ducados mas p…;;16;1583;1583;MEX;hombre;español;Documentos entre particulares: cartas y otros;[Año 1583, México, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2260;cassa;v; …su santidad a donde an estado dos años an tomado cassa y la Obligaçion d[e] ella es mucha de manera que…;;16;1585;1585;BOL;hombre;s/d;Documentos administrativos;[Año 1585, Bolivia, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2261;cassa;v; … persona bibe esta muger / en sant pablos junto a cassa de / vasallo el barbero cassa de matheos / de oli…;Fernandez65;16;1586;1586;MEX;hombre;español;Documentos entre particulares: cartas y otros;[Año 1586, México, Documentos entre particulares: cartas y otros, CORDIAM];Otra_preposicion;junto a;casa;de;adverbio;
CORDIAM;2262;cassa;v; …sant pablos junto a cassa de / vasallo el barbero cassa de matheos / de oliber texedor de tramados dizese…;;16;1586;1586;MEX;hombre;español;Documentos entre particulares: cartas y otros;[Año 1586, México, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2263;cassa;v;llegando al puerto yo los tengo de {f.5v} pagar aca e con tanto nuestro señor / me los dexe ver de mis ojos para / su santo seruiçio y de la puebla a / 4 dias del mes de nobienbre mill e / de 86 años señora christoual lopez / vibe en esta çiudad de los angeles / en vn obraxe de paños en cassa de / vn amigo e tiene salud dara abisso / a su mu…;Fernandez68;16;1586;1586;MEX;hombre;español;Documentos entre particulares: cartas y otros;[Año 1586, México, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2264;cassa;v; …o enfrente de las / carniçerias que son agora en cassa / de miguel geronimo platero que es / marido de m…;Fernandez68;16;1586;1586;MEX;hombre;español;Documentos entre particulares: cartas y otros;[Año 1586, México, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2265;cassa;v; … cántaros y ollas y otras / cosas de seruicio de cassa, que no es menester poner, / sino que mando para …;;16;1586;1586;PER;hombre;indio;Documentos administrativos;[Año 1586, Perú, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2266;cassa;v; …era si bibiera suplicandome que atenta esta nueba cassa le hiziese mas del dicho rrepartimiento pues ella…;DHLB12;16;1576;1576;BOL;hombre;s/d;Documentos administrativos;[Año 1576, Bolivia, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2267;cassa;v; …e el qual como tal a estado y esta en mi compania cassa y seruicio debajo de mi dominio y subjeçion hazi…;;16;1587;1587;BOL;hombre;s/d;Documentos administrativos;[Año 1587, Bolivia, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2268;cassa;v; … con el luego a [e]sa tierra {f.9} e a la primera cassa que yo baya / sera yr a besar las manos a vm / co…;Fernandez450;16;1587;1587;PAN;hombre;español;Documentos entre particulares: cartas y otros;[Año 1587, Panamá, Documentos entre particulares: cartas y otros, CORDIAM];Mencionable;a;la primera casa;adjetivo;movimiento;
CORDIAM;2269;cassa;v; … que para todo hallareys horden en / seui[lla] en cassa de hernando rodríguez de pereyra vn mercader que…;Fernandez387;16;1591;1591;EUA;mujer;español;Documentos entre particulares: cartas y otros;[Año 1591, Estados Unidos, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2270;cassa;v; …e su balor y de todos mis / bestidos y menajes de cassa se cunpla / Este mi testamento y lo que quedare d…;;16;1592;1592;CHI;varios;varios;Documentos administrativos;[Año 1592, Chile, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2271;cassa;v; …o os [he] enviado a llamar a vos y a toda buestra cassa porque ya saveis / que soy viejo y no tengo yjos …;;16;1592;1592;MEX;hombre;español;Documentos entre particulares: cartas y otros;[Año 1592, México, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2272;cassa;v; …o que salga de sevilla flota y traygays buestra / cassa y mirad que no hagays como abeys fecho con / las …;;16;1592;1592;PER;hombre;español;Documentos entre particulares: cartas y otros;[Año 1592, Perú, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2273;cassa;v; … / que anoche Lunes estando est[a] /20 testigo En cassa de pedro yndio donde / possa acostada oyo en La d…;DHLC60;16;1593;1593;COL;varios;varios;Documentos jurídicos;[Año 1593, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2274;cassa;v; …omalla luego en fiado y traella a su / cassa u en cassa de su hijo Lucas Pérez de Ribera donde será /15…;DLNECM42;16;1594;1594;MEX;mujer;mestizo;Documentos entre particulares: cartas y otros;[Año 1594, México, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;2275;cassa;v; …es por quien fue (sic) llamada. /15 Yo me bine en cassa de Ysabel de Herrera el martes en la noche, ansí…;DLNECM42;16;1594;1594;MEX;mujer;mestizo;Documentos entre particulares: cartas y otros;[Año 1594, México, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;2276;cassa;v; …nuera dará mis encomiendas, y a toda la gente de cassa. Fecho ut supra. / Ana de Herrera. / Al padre fra…;;16;1594;1594;MEX;mujer;mestizo;Documentos entre particulares: cartas y otros;[Año 1594, México, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2277;cassa;v; …ía de Alcalá besa a v. m. las manos, y está en cassa de Juan / de Ribera, y conoze a su madre y a todo…;DLNECM44;16;1594;1594;MEX;mujer;mestizo;Documentos entre particulares: cartas y otros;[Año 1594, México, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2278;cassa;v; …a no se ofreze / no digo más. A toda la gente de cassa me encomiende. / Ubidiente hija de v. m. que sus …;DLNECM44;16;1594;1594;MEX;mujer;mestizo;Documentos entre particulares: cartas y otros;[Año 1594, México, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2279;cassa;v; …is besamanos, y Ana /20 de Sena y a las negras de cassa. Y a Catalina Zape, me abise / de cómo lo haze y…;;16;1594;1594;MEX;mujer;mestizo;Documentos entre particulares: cartas y otros;[Año 1594, México, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2280;cassa;v; …ños / pablos de mayorço / las cartas [en]bié a cassa / de juan la banda de tierra firme de butron.;Fernandez87;16;1594;1594;MEX;hombre;español;Documentos entre particulares: cartas y otros;[Año 1594, México, Documentos entre particulares: cartas y otros, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2281;cassa;v; …vm inbie las cartas que me escriviere a sevilla a cassa de hernando alvarez de soria / a la calle de las …;Fernandez625;16;1594;1594;PER;hombre;español;Documentos entre particulares: cartas y otros;[Año 1594, Perú, Documentos entre particulares: cartas y otros, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2282;cassa;v; …a, sesenta mill yndios poblados a nuestro vsso, / cassa con cassa y plaça quadrada. No husan de calles y…;;16;1599;1599;EUA;hombre;criollo;Documentos cronísticos;[Año 1599, Estados Unidos, Documentos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2283;cassa;v; …pesos y en esclavos y ganados / y otras cossas de cassa tengo lo demas a dios graçias por quantas / mer…;;16;1599;1599;PER;hombre;español;Documentos entre particulares: cartas y otros;[Año 1599, Perú, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2284;cassa;v;" …car de comer; / y que hizieron vna muy pequeñita cassa en que se metieron / a do se sustentauan de rray…";Enguita1;17;ca. 1600;1600;PER;hombre;mestizo;Documentos cronísticos;[Año ca. 1600, Perú, Documentos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2285;cassa;v; …ue hera por mandado del Ynga, /15 el uarón yba a cassa del padre de la moça a deçirle / que el Ynga se…;Enguita1;17;ca. 1600;1600;PER;hombre;mestizo;Documentos cronísticos;[Año ca. 1600, Perú, Documentos cronísticos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2286;cassa;v;"le an hechado aquella maldiçión / por donde a enfermado; y si esté de suerte / que pueda yr por sus pies alguna junta de dos rríos, / y le haçe yr allá y lauar el cuerpo con agua /35 y arina de maíz blanco, diçiendo que allí dejará {f.36v} la enfermedad; y si no, en cassa del enfermo. Acauado lo / qual, le haçe vn parla…";Enguita1;17;ca. 1600;1600;PER;hombre;mestizo;Documentos cronísticos;[Año ca. 1600, Perú, Documentos cronísticos, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;2287;cassa;v; …eclarante pereçer una yndia que entrandosse / en cassa de un vezino llamado Juan Lopez, pidiendo en el /…;Cibola2:2d;17;1601;1601;EUA;hombre;s/d;Documentos administrativos;[Año 1601, Estados Unidos, Documentos administrativos, CORDIAM];Válida;en;casa;de;ambiguo;
CORDIAM;2288;cassa;v; …ue porque entró /25 este testigo muchas vezes en cassa del dicho tiniente y / bido jugar a muchas person…;NOARGII8a;17;1602;1602;ARG;hombre;s/d;Documentos jurídicos;[Año 1602, Argentina, Documentos jurídicos, CORDIAM];Válida;en;casa;de;ambiguo;
CORDIAM;2289;cassa;v;" … vuestra merced {f.2} me crió hasta que salí de cassa de vuestra merced; como no aya más descuido de a…";MARTINEZ70;17;1602;1602;MEX;hombre;español;Documentos entre particulares: cartas y otros;[Año 1602, México, Documentos entre particulares: cartas y otros, CORDIAM];Otra_preposicion;de;casa;de;procedencia;
CORDIAM;2290;cassa;v; …n el chimchorro y ansuelos ay en la tierra muncha cassa de conejos liebres y benados y codornisses muy gr…;;17;1603;1603;MEX;hombre;español;Documentos cronísticos;[Año 1603, México, Documentos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2291;cassa;v; …a fertil del temple y terruño de Castilla muncha cassa de monte como son sieruos como nouillos benados s…;;17;1603;1603;MEX;hombre;español;Documentos cronísticos;[Año 1603, México, Documentos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2292;cassa;v; …s conuidauan lo hiziessen dandoles muncho pezcado cassa abellanas y castañas y bellotas y otras cossas p…;;17;1603;1603;MEX;hombre;español;Documentos cronísticos;[Año 1603, México, Documentos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2293;cassa;v; …na bandera de quadra, que entiendo / sería el de cassa. Plege Dios traerle con bien. / En este dicho nav…;;17;1603;1603;MEX;hombre;s/d;Documentos entre particulares: cartas y otros;[Año 1603, México, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2294;cassa;v; …Avendaño, viendo / mi afliçión, a sacado de en cassa de Juan Martín sólo 150 peços, /30 y le ofreç…;DLNECM50;17;1603;1603;MEX;hombre;s/d;Documentos entre particulares: cartas y otros;[Año 1603, México, Documentos entre particulares: cartas y otros, CORDIAM];Otra_preposicion;de en;casa;de;procedencia;
CORDIAM;2295;cassa;v; …la ciudad por su Lugarteniente, fue el Inca hasta Cassa marca, para de allí hazer su entrada a la prouin…;;17;1604;1604;PER;hombre;;Textos cronísticos;[Año 1604, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2296;cassa;v; …uerto de sierra neuada, que ha por nombre Chirmac cassa, que quiere dezir puerto dañoso, por ser de much…;;17;1604;1604;PER;hombre;;Textos cronísticos;[Año 1604, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2297;cassa;v; …a llegó a otro pueblo de los principales llamado Cassa marquilla, que está ocho leguas de Cuntur marca,…;;17;1604;1604;PER;hombre;;Textos cronísticos;[Año 1604, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2298;cassa;v; …o muy aspero de sierras y montañas brauas. // En cassa marquilla huuo mucha pelea por la mucha y muy bel…;;17;1604;1604;PER;hombre;;Textos cronísticos;[Año 1604, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2299;cassa;v; …se estas tres prouincias que eran las principales Cassa, Ayahuaca, y Câllua. El Inca luego que llego a l…;;17;1604;1604;PER;hombre;;Textos cronísticos;[Año 1604, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2300;cassa;v; …marcanas, y los adorauan por Dioses Ticcampi, Tiu cassa, Cayampi, Vrcollasu, y Tincuracu, sin otras mucha…;;17;1604;1604;PER;hombre;;Textos cronísticos;[Año 1604, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2301;cassa;v; …mez aL[ca]lde hordinario de la dicha ciudad fue a cassa de / aLonso de uega [que] de Presente Esta en est…;DHLC54;17;1607;1607;COL;hombre;s/d;Documentos jurídicos;[Año 1607, Colombia, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2302;cassa;v; …] pues / no se la queria dar a ella La pusiese En cassa de francisco garcia / En compañia de su muger qu…;DHLC54;17;1607;1607;COL;hombre;s/d;Documentos jurídicos;[Año 1607, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2303;cassa;v; …Juan gomez / aLcalde hordinario d[e] ella [f]ue a cassa de aLonso / De Uega que aora Esta En esta ciudad …;DHLC54;17;1607;1607;COL;hombre;s/d;Documentos jurídicos;[Año 1607, Colombia, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2304;cassa;v; …lde quatro dias / Y [que] Luego la auia Puesto En cassa de pedro saez de {rub} {f.591v} Ybarra donde Este…;DHLC54;17;1607;1607;COL;hombre;s/d;Documentos jurídicos;[Año 1607, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2305;cassa;v; …o cinquenta / arrobas de vino para el seruicio de cassa. / 12a. Que no siembro en la ciudad por no aber t…;;17;1608;1608;ARG;hombre;español;Documentos administrativos;[Año 1608, Argentina, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2306;cassa;v; …otros nueue anaconas cassados para el seruicio de cassa, chácaras y güerta, sin otros tres muchachos so…;;17;1608;1608;ARG;hombre;español;Documentos administrativos;[Año 1608, Argentina, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2307;cassa;v; …e diez y ocho meses y la menor / de quatro. Tengo cassa poblada con caballos y armas, vna / chácara, bue…;;17;1608;1608;ARG;hombre;español;Documentos administrativos;[Año 1608, Argentina, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2308;cassa;v; … muy / çierto que irá por procurador a Roma y a cassa / corte y es la persona que más noticia puede da…;;17;1608;1608;ARG;hombre;s/d;Documentos administrativos;[Año 1608, Argentina, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2309;cassa;v; … lo que Sabe es que / Una Noche Entro su amo En / Cassa queXandose del estomago / y gomitando y arroJo En…;DHLCii58;17;1608;1608;COL;varios;varios;Documentos jurídicos;[Año 1608, Colombia, Documentos jurídicos, CORDIAM];Sin término;en;casa;sin término;ambiguo;
CORDIAM;2310;cassa;v; …passada /5 que fue [s]u amo a la / pLaya boluio a cassa Con / Gran doLor De barriga camaras / y bomitos D…;DHLCii58;17;1608;1608;COL;varios;varios;Documentos jurídicos;[Año 1608, Colombia, Documentos jurídicos, CORDIAM];Sin término;a;casa;sin término;movimiento;
CORDIAM;2311;cassa;v; … de este testigo fuera de esta /20 ziUdad. Uino a cassa de / Su amo de este testigo Una negra / que Se ll…;DHLCii58;17;1608;1608;COL;varios;varios;Documentos jurídicos;[Año 1608, Colombia, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2312;cassa;v; …maria y Se / quedo La dicha negra esperança / En cassa del dicho su amo de este / testigo esperando a el…;DHLCii58;17;1608;1608;COL;varios;varios;Documentos jurídicos;[Año 1608, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2313;cassa;v; …a que yo No se / Nada. E luego este testigo fue a cassa \\\23\\\ {rub} {f.538} \\\24\\\ de la dicha Doña…;DHLCii58;17;1608;1608;COL;varios;varios;Documentos jurídicos;[Año 1608, Colombia, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2314;cassa;v; …alio / por la puerta De el apocento / E se bino A cassa de {rub} {f.538v} Su amo ffrancisco Ximenes Y aun…;DHLCii58;17;1608;1608;COL;varios;varios;Documentos jurídicos;[Año 1608, Colombia, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2315;cassa;v; …Ueçes / No quiso boluer. E llegado / que llego a cassa. De el dicho /5 Su amo françisco Ximenes / hallo…;DHLCii58;17;1608;1608;COL;varios;varios;Documentos jurídicos;[Año 1608, Colombia, Documentos jurídicos, CORDIAM];Sin término;a;casa;sin término;movimiento;
CORDIAM;2316;cassa;v; …guero Su marido /15 AmarremosLa. E llebemosLa / A cassa de el capitan contreras / A lo qual Respondio El …;DHLCii58;17;1608;1608;COL;varios;varios;Documentos jurídicos;[Año 1608, Colombia, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2317;cassa;v; …ro /20 Amo demosLe de pescosones / Y echemosLa de cassa Y assi / Lo hizieron E la echaron de / Cassa E le…;DHLCii58;17;1608;1608;COL;varios;varios;Documentos jurídicos;[Año 1608, Colombia, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
