Corpus;EjemploID;Búsqueda;DOCUMENTO;FECHA;Fecha_procesada;PROVINCIA;CONTEXTO_PRECEDENTE;FORMA;CONTEXTO_SIGUIENTE;Articulo_enca;Prep_anterior;Casa;Prep_posterior;Verbo;Observaciones
CODEA;1378;casa;CODEA-2294 {h1ra:19};1774;1774;Huesca;acuda vuestra excelencia a mi tribunal, a deducir en él lo conveniente a su drecho en el asunto de las;casa;de La Paúl, que se le guardará justicia. Y si pareciese bien a vuestra excelencia, podría otorgar sus poderes a;No;NA;NA;NA;NA;
CODEA;1379;casa;CODEA-2331 {h1va:3};1774;1774;Huesca;Francisco sirbiendo de teniente a su magestad en el reximiento de caballería de Alcántara y haver estado hospedado en la;casa;de vuestra excelencia en Zaragoza, en vida de madre, no se atreberá a negarle la gracia que se le pide.;Incluible;en;la casa;de;estado;
CODEA;1380;casa;CODEA-2434 {h1ra:1};1774;1774;Vizcaya;En la;casa;consistorial de esta noble villa de Bermeo, a veinte y cuatro de agosto de mil setezientos setenta y cuatro, el;Incluible;en;casa;artículo;estado;
CODEA;1381;casa;CODEA-2434 {h2ra:21};1774;1774;Vizcaya;a su merced, el señor alcalde, y en su consecuencia mandó comparezer al referido Ignacio de Achurrea, arrestando en esta;casa;consistorial y échosele cargos verbalmente de la queja que contra él havía dado la declarante, respondió que él nunca la;Incluible;en;casa;demostrativo;estado;
CODEA;1382;casa;CODEA-2434 {h2va:7};1774;1774;Vizcaya;a el mismo Monasterio se lo havían oído, en cuya vista dicho Ignacio de Achurrea hizo venir a esta dicha;casa;consistorial al mensionado Bautista de Monasterio, Manuel de Aurrecoechea, inclino del molino de Zelaya, y a Juan de Menchaca, que;Incluible;a;casa;demostrativo;movimiento;
CODEA;1383;casa;CODEA-2466 {h1ra:20};1774;1774;Murcia;"hizieron varias preguntas de si quería y si sería buen moro; y habiendo respondido que sí, lo llevaron a una";casa;"donde lo circuncidaron y le dieron ropa de moro y estubo en ella asta que se curó; y luego pasó";Incluible;a;casa;indefinido;movimiento;
CODEA;1384;casa;CODEA-2466 {h1va:24};1774;1774;Murcia;para hazer leña y por el disgusto referido se amparó de los moros. Que estubo como unos ocho días en;casa;del Governador de Tánger sin hazer cosa alguna, y en el mismo día que le presentaron al Emperador de Marruecos;Válida;en;casa;de;estado;
CODEA;1385;casa;CODEA-1852 {h1ra:18};1775;1775;[Valencia];Manuel Pérez labrador, uno de sus arrendadores, y este le refirió que su cura don Xavier Bueno había frecuentado su;casa;por los meses de octubre y noviembre del 74, y en una ocasión se había quedado en ella unos días,;No;NA;NA;NA;NA;
CODEA;1386;casa;CODEA-1852 {h1va:8};1775;1775;[Valencia];"por el delator; y que por el mes de noviembre de 74 fue cuando el reo se quedó en su";casa;con motibo de estar de matanza, y habiéndole obligado a acostarse juntos le comenzó a besar, y a coger sus;Incluible;en;casa;posesivo;estado;
CODEA;1387;casa;CODEA-1852 {h1va:15};1775;1775;[Valencia];por ello y haber llegado a entender algo su mujer se le han seguido al testigo muchas desazones en su;casa,;y luego una profunda melancolía, que recela que lo mismo hará con los nombrados Garri y Torregrosa, con quienes tiene;Incluible;en;casa;posesivo;estado;
CODEA;1388;casa;CODEA-1852 {h2ra:7};1775;1775;[Valencia];le acompañan con frecuencia sus mugeres, y contesta en que por noviembre de 74 se quedó el reo en su;casa;una noche y se acostó con su marido, y que oyó hazer bastante ruido en aquella noche entre su marido;Incluible;en;casa;posesivo;estado;
CODEA;1389;casa;CODEA-1852 {h2va:19};1775;1775;[Valencia];"al testigo sus partes verendas, lo que no consiguió por su resistencia, aunque lo intentó repetidas vezes; ya en la";casa;del testigo estando solos en su cama por las siestas, ya sacándolo a pasear, en las cuales como unas cuatro;Incluible;en;la casa;de;estado;
CODEA;1390;casa;CODEA-1852 {h3ra:9};1775;1775;[Valencia];alguna enemistad contra el cura, dijo que no sabe que haya tal, porque aunque muchos han dejado de frecuentar su;casa;y no le tratan con intimidad, se persuade que será el motibo las acciones referidas de que está notado públicamente;No;NA;NA;NA;NA;
CODEA;1391;casa;CODEA-1852 {h3ra:26};1775;1775;[Valencia];del anteojo en la plaza, que declara el testigo antecedente. Que por observar las gentes que el cura dormía en;casa;de los sugetos citados y los trataba a todas horas decían públicamente en el lugar que eran las mugeres del;Válida;en;casa;de;estado;
CODEA;1392;casa;CODEA-2017 {h2ra:7};1775;1775;Lugo;aquí pasa de 15 días únicamente para asistir y dirigir la probanza solo por servir a V. E., dejando su;casa;y manejo de los empleos que tiene de mayordomo y tesorero del obispo y cavildo de Lugo, que están de;No;NA;NA;NA;NA;
CODEA;1393;casa;CODEA-2421 {h1ra:13};1776;1776;Vizcaya;vascuence, el decreto que habla en razón de las personas que residen en esta anteiglesia haciendo actos de vecindad con;casa;y familia sin haber cumplido con lo dispuesto por las leyes del fuero. Y en su consecuencia expresaron que por;No;NA;NA;NA;NA;
CODEA;1394;casa;CODEA-1901 {h2va:3};1778;1778;La Coruña;en el departamento d'El Ferrol, y si se le confiere no dejará de hacer falta para las dependencias de la;casa;de V. E. en La Coruña, por no escogitarse otro de iguales talentos. De las diez y seis rentas sincuras;No;NA;NA;NA;NA;
CODEA;1395;casa;CODEA-2133 {h2ra:7};1778;1778;La Rioja;y apellidos. Y que también sabe que marido y muger, residentes en el Valle de Ulzama, según dixeron, aseguraron en;casa;del testigo que dicha reo les quitó algunas cosas con pretexto de aplicar unos remedios, no acuerda a quién, y;Válida;en;casa;de;estado;
CODEA;1396;casa;CODEA-2469 {h1ra:8};1778;1778;Álava;un motibo más para tributarte mi verdadero agradecimiento a tantas finezas, ya para con mis padres, para conmigo y la;casa;en general. Dios quiera vendecir tus intenciones y las nuestras para que logremos todos de las satisfacciones que nos franquea;No;NA;NA;NA;NA;
CODEA;1397;casa;CODEA-2365 {h1va:14};1779;1779;Huesca;la condesa, madre de vuestra excelencia, en algunas temporadas que estube en Zaragoza, haciéndome ir todos los días a su;casa;y queriendo que interviniese en las dos juntas que en cada semana se celebravan, encargándome varios asuntos de gravíssima entidad,;Incluible;a;casa;posesivo;movimiento;
CODEA;1398;casa;CODEA-1854 {h1ra:15};1781;1781;Guadalajara;"C[e]rtifico yo Nicolás Garrido, criado de vuestra señoría, aver 13 por cé[d]ula a los señores capitulares en la forma siguiente: a el señor don Antonio Medrano en persona; a el señor don Xavier de Monge en su";"casa;";"a el señor don Josef de la Peña en persona; a el señor don Bonifacio Pérez de Oñana ausente; a";Incluible;en;casa;posesivo;estado;
CODEA;1399;casa;CODEA-1854 {h1ra:18};1781;1781;Guadalajara;"Oñana ausente; a el señor don Bernardo Caltanacor ausente; a el señor don Ceferino Óñez de la Torre en su";"casa;";"a el señor marqués deVillamejor en su casa; a el señor don Xavier de Torres en su casa; a el";Incluible;en;casa;posesivo;estado;
CODEA;1400;casa;CODEA-1854 {h1ra:19};1781;1781;Guadalajara;"ausente; a el señor don Ceferino Óñez de la Torre en su casa; a el señor marqués deVillamejor en su";"casa;";"a el señor don Xavier de Torres en su casa; a el señor don Francisco Xavier Morales en su casa;";Incluible;en;casa;posesivo;estado;
CODEA;1401;casa;CODEA-1854 {h1ra:19};1781;1781;Guadalajara;"en su casa; a el señor marqués deVillamejor en su casa; a el señor don Xavier de Torres en su";"casa;";"a el señor don Francisco Xavier Morales en su casa; a el Santiago Belena en su casa; a el señor";Incluible;en;casa;posesivo;estado;
CODEA;1402;casa;CODEA-1854 {h1ra:20};1781;1781;Guadalajara;"casa; a el señor don Xavier de Torres en su casa; a el señor don Francisco Xavier Morales en su";"casa;";"a el Santiago Belena en su casa; a el señor don Josef Beladiez en su casa; a el señor don";Incluible;en;casa;posesivo;estado;
CODEA;1403;casa;CODEA-1854 {h1ra:21};1781;1781;Guadalajara;"Torres en su casa; a el señor don Francisco Xavier Morales en su casa; a el Santiago Belena en su";"casa;";"a el señor don Josef Beladiez en su casa; a el señor don Josef Cáceres en su casa.";Incluible;en;casa;posesivo;estado;
CODEA;1404;casa;CODEA-1854 {h1ra:21};1781;1781;Guadalajara;"Xavier Morales en su casa; a el Santiago Belena en su casa; a el señor don Josef Beladiez en su";"casa;";a el señor don Josef Cáceres en su casa.;Incluible;en;casa;posesivo;estado;
CODEA;1405;casa;CODEA-1854 {h1ra:22};1781;1781;Guadalajara;"en su casa; a el señor don Josef Beladiez en su casa; a el señor don Josef Cáceres en su";casa.;;Incluible;en;casa;posesivo;estado;
CODEA;1406;casa;CODEA-1855 {h1va:6};1781;1781;Guadalajara;presente ha servido con su persona y caudal, sin ningún interes, y por esto no es justo ponga de su;casa;más de 1500 reales, y por tanto <<>>a vuestras señorías suplico se sirvan nombrar un cavallero comisario que exsamine dicho;No;NA;NA;NA;NA;
CODEA;1407;casa;CODEA-1857 {h1ra:7};1781;1781;Guadalajara;cuatro menudos diariamente, y a Juan Palacios, pastelero, otros cuatro, y siendo así que este solo debe componer en su;casa;lo tocante a pastelería, y no otra cosa, en cuyo concepto ha hecho el ajuste de derechos con la parte;Incluible;en;casa;posesivo;estado;
CODEA;1408;casa;CODEA-1848 {h1ra:5};1782;1782;Madrid;viernes veinte y siete del que rige, hora de las nuebe de ella poco más o menos, salió de mi;casa;y población Isidra Martínez, mi muger, y se dirigió sola al labadero de Torote, conduciéndose con las ropas que había;No;NA;NA;NA;NA;
CODEA;1409;casa;CODEA-2310 {h1va:13};1782;1782;Madrid;mire con misericordia y te guarde muchos años. Madrid y junio y 2 de 1782. Tu hermana está en mi;casa;desde la noticia de la falta de mi nieta. Tu madre que te ama. | Duquesa de Montemar.;Incluible;en;casa;posesivo;estado;
CODEA;1410;casa;CODEA-2131 {h2ra:1};1783;1783;La Coruña;ser el mismo y que por el porte recibió 9 cuartos. Que parados algunos días dicho Baldomar llamó a su;casa;"al testigo por hallarse en cama; y delante de don Pedro Santamar y dos sacerdotes, manifestándole el sobrescrito expresado, le";No;NA;NA;NA;NA;
CODEA;1411;casa;CODEA-2361 {h1va:3};1783;1783;Guadalajara;Ábila en esta ciudad, para fin de septiembre de este mismo año, puesta de mi cuenta riesgo y costas en;casa;y poder de dicho señor o en el granero que para ello destine. Y quiero y consiento que si pasado;No;NA;NA;NA;NA;
CODEA;1412;casa;CODEA-2404 {h1ra:3};1789;1789;Vizcaya;1789. Número 250. Benta de una;casa;con su antusano y pertenecido, sitos en Górgolas, por precio de 530 reales de vellón, otorgada por Baltasar de Górgolas,;No;NA;NA;NA;NA;
CODEA;1413;casa;CODEA-2404 {h1va:11};1789;1789;Vizcaya;vecino de este dicho valle y de el de Somorrostro, para él y su legítima representación, es a saver: una;casa;que le pertenece en este dicho lugar de Górgolas por herencia de sus padres y limita por oriente a una;No;NA;NA;NA;NA;
CODEA;1414;casa;CODEA-2404 {h1va:14};1789;1789;Vizcaya;que le pertenece en este dicho lugar de Górgolas por herencia de sus padres y limita por oriente a una;casa;del comprador y por medio día a otra de Ventura de Villanueba, la cual le vende por libre de toda;No;NA;NA;NA;NA;
CODEA;1415;casa;CODEA-2404 {h2ra:16};1789;1789;Vizcaya;pago y recibo como convenga al nominado comprador y declara que es el justo valor y precio de la referida;casa;y que no vale más. Y cuando más balga, de la demasía, en poca o mucha suma, hace gracia y;No;NA;NA;NA;NA;
CODEA;1416;casa;CODEA-2404 {h2va:6};1789;1789;Vizcaya;la fecha de esta escritura en adelante, se desiste, quita, separa y aparta del dominio, señorío y propiedad de dicha;casa;y todo, según dicho es, lo cede, renuncia y traspasa en dicho comprador y su derecha voz, a quien comunica;No;NA;NA;NA;NA;
CODEA;1417;casa;CODEA-2404 {h2va:16};1789;1789;Vizcaya;Y se obliga el otorgante y obliga a sus sucesores a que en todo tiempo será estable y permanente dicha;casa;y la venta que de ella va echa a dicho señor marqués. Y en el caso de que a este;No;NA;NA;NA;NA;
CODEA;1418;casa;CODEA-2404 {h3ra:1};1789;1789;Vizcaya;la voz y defensa y lo seguirán a su costa hasta dejarlo en la quieta y pacífica posesión de dicha;casa.;Y al cumplimiento de todo se obliga con su persona y vienes avidos y por aver, da poder cumplido a;No;NA;NA;NA;NA;
CODEA;1419;casa;CODEA-1870 {h1ra:14};1792;1792;Guadalajara;" Certifico yo, Mateo Zaldíbar, aber zitado a 12 los caballeros capitulares en la forma siguiente: señor don Francisco Xavier Monje en persona; señor don Bonifacio Oñana en su";casa,;"señor don Bernardo Caltanazor en su casa; señor don Zeferino Óñez en persona; señor don Francisco Xavier Morales en su";Incluible;en;casa;posesivo;estado;
CODEA;1420;casa;CODEA-1870 {h1ra:15};1792;1792;Guadalajara;" Certifico yo, Mateo Zaldíbar, aber zitado a 12 los caballeros capitulares en la forma siguiente: señor don Francisco Xavier Monje en persona; señor don Bonifacio Oñana en su casa, señor don Bernardo Caltanazor en su";"casa;";"señor don Zeferino Óñez en persona; señor don Francisco Xavier Morales en su casa; señor don Thomas dela Oliba en";Incluible;en;casa;posesivo;estado;
CODEA;1421;casa;CODEA-1870 {h1ra:17};1792;1792;Guadalajara;"señor don Bernardo Caltanazor en su casa; señor don Zeferino Óñez en persona; señor don Francisco Xavier Morales en su";"casa;";"señor don Thomas dela Oliba en persona; señor don Juan de Lara en persona; señor don Josef Cázeres ausente; señor";Incluible;en;casa;posesivo;estado;
CODEA;1422;casa;CODEA-1873 {h1ra:3};1792;1792;Guadalajara;Ilustrísimo señor: Don Francisco Xavier Monje y Urbina, gentilhombre de la Real;Casa;de su majestad, rexidor decano de este ilustre Ayuntamiento y guardamayor de los montes propios de esta ciudad, a vuestra;No;NA;NA;NA;NA;
CODEA;1423;casa;CODEA-1875 {h1ra:10};1792;1792;Guadalajara;sucede en continuas quimeras con los arrieros y tratantes, azbierte no poder serbir este encargo sin mucha pérdida de su;casa,;pues desde que lo tomé casi nada he trabajado a mi oficio, y el rato que está en él ocupado;No;NA;NA;NA;NA;
CODEA;1424;casa;CODEA-2024 {h1ra:13};1792;1792;Cáceres;que sus abuelos avían venido d'El Fondón, del Reino de Portugal, y que eran judíos, a cuya sazón salió de;casa;la dicha Isabel Martín la Gaga, su madre, y, en lugar de reprehender a la hija como malhablada, apoyó lo;No;NA;NA;NA;NA;
CODEA;1425;casa;CODEA-2210 {h1ra:17};1794;1794;Segovia;sus abuelos, don Manuel Martel, que estuvo 26 años empleado de oficial cabezera de mesa en la regalía de Real;Casa;de Aposento de la Corte, concluyendo subcesivamente su carrera y méritos en esta Contaduría de Propios, don Jacinto Casado de;No;NA;NA;NA;NA;
CODEA;1426;casa;CODEA-1995 {h1ra:3};1795;1795;Segovia;infrascripto, presbítero de esta ciudad, que en la villa de Santiuste de Coca de esta provincia tengo cerradas en mi;casa;y cuebas cuatrocientas cuarenta cántaras de vino poco más o menos, las que son cosecha propia de mis viñas. Y;Incluible;en;casa;posesivo;estado;
CODEA;1427;casa;CODEA-2109 {h1ra:2};1795;1795;Vizcaya;Bilbao, y junio de 1795. Amigo Manuel, me alegraré que esta le alle con salud en compañía de los de;casa.;El motibo de no aberle embiao a vuestra merced el recibo de la ropa y respuesta de la de vuestra;No;NA;NA;NA;NA;
CODEA;1428;casa;CODEA-2109 {h1ra:6};1795;1795;Vizcaya;respuesta de la de vuestra merced iso más de llegar la ropa como oy al otro día. ll<…> malo a;casa.;Dios á querido. Muy señor mío. Amigo Manuel. Amigo Manuel del Río. Muy señor m. Amigo n. Amigo mar. Amigo;No;NA;NA;NA;NA;Contexto interrumpido
CODEA;1429;casa;CODEA-2392 {h1ra:9};1795;1795;Zaragoza;que incluyo a vuestra señoría, por tanto suplico a vuestra señoría me diga en dónde o en qué calle o;casa;vive en Madrid el sujeto que á de pagar dicho libramiento o cómo se á de azer para covrarlo. Me;No;NA;NA;NA;NA;
CODEA;1430;casa;CODEA-2002 {h1ra:13};1796;1796;Barcelona;febrero último, en la causa que los condes don Ignacio y doña Margarita Kíez siguen contra los directores de la;C<a>sa;"de los Cinco Gremios Mayores de Madrid; esta establecida en la villa de Reus y otros, en la Real Audiencia";No;NA;NA;NA;NA;
CODEA;1431;casa;CODEA-2002 {h1ra:22};1796;1796;Barcelona;guías de botel<las> de aguardiente, compradas en la misma villa, y <en> otros parages del campo de Tarragona por la;casa;"de Milá y Fabregat. Y a más por constante; muy bien el comerci<o> que dicha casa hace con toda especie";No;NA;NA;NA;NA;
CODEA;1432;casa;CODEA-2002 {h1ra:23};1796;1796;Barcelona;"de Tarragona por la casa de Milá y Fabregat. Y a más por constante; muy bien el comerci<o> que dicha";casa;hace con toda especie de géneros, y servicios en e<s>ta conformidad bien público y notorio en la villa de <R>eus;No;NA;NA;NA;NA;
CODEA;1433;casa;CODEA-2296 {h1ra:13};1796;1796;Teruel;anoche a Teruel, nombré ayer mañana los peritos que han de concurrir por mi parte al justiprecio de la consabida;casa;y huerto, enviándole recado a don Joaquín Pérez, apoderado de vuestra excelencia, para que haga lo propio por la suya.;No;NA;NA;NA;NA;
CODEA;1434;casa;CODEA-2338 {h1ra:8};1796;1796;Teruel;de lo que insinué a vuestra excelencia al paso por esta ciudad, sobre el lugar en que podría establecerse la;Casa;de Misericordia con mayor utilidad y comodidad de los pobres, fataría a mi obligación si no dirigiera a vuestra excelencia;No;NA;NA;NA;NA;
CODEA;1435;casa;CODEA-2338 {h1ra:10};1796;1796;Teruel;utilidad y comodidad de los pobres, fataría a mi obligación si no dirigiera a vuestra excelencia la siguiente súplica. La;casa;"llamada ""De abaxo"", perteneciente al vínculo de los Andreses, que vuestra excelencia posee en esta ciudad, es en sentir de";No;NA;NA;NA;NA;
CODEA;1436;casa;CODEA-2338 {h1ra:20};1796;1796;Teruel;infeudación, será muy útil al citado mayorazgo y a mi establecimiento, porque aquel conseguirá la renta del precio de la;casa;y este el encontrarla hecha a menos precio de lo que avía de costar la obra nueva. No dudo que;No;NA;NA;NA;NA;
CODEA;1437;casa;CODEA-2338 {h1va:15};1796;1796;Teruel;resolución de vuestra excelencia, y siendo favorable, como me lo prometo, entonces ablaremos sobre los medios para la tasación de;casa;y huertos y demás diligencias previas que devan practicarse para acudir a su merced y a la cámara, a fin;No;NA;NA;NA;NA;
CODEA;1438;casa;CODEA-2340 {h1ra:12};1796;1796;Teruel;en que me manifestaba el motivo por que deseaba vuestra excelencia saber con anticipación cuál sería el precio de la;casa;de abaxo, poco más o menos, y le contexté digese de mi parte a vuestra excelencia que en semejantes términos;No;NA;NA;NA;NA;
CODEA;1439;casa;CODEA-2341 {h1ra:8};1796;1796;Teruel;que vuestra merced me insinúa, con el fin de que le sirviese de gobierno para emplear el precio de la;casa;"de los Andreses en la compra de otra que se le proporcionaba en esa ciudad; aunque no me manifestaba su";No;NA;NA;NA;NA;
CODEA;1440;casa;CODEA-2366 {h2ra:13};1796;1796;Teruel;las dos circunstancias siguientes: 1ª, que las costas que se ocasionasen para obtener la real cédula y permiso de la;casa;"perteneciente al vínculo de los Andreses habían de ser de mi cuenta; 2ª, que vuestra excelencia no tomaría el precio";No;NA;NA;NA;NA;
CODEA;1441;casa;CODEA-2366 {h2va:5};1796;1796;Teruel;carta de contextación que escribí a vuestra excelencia cuando me manifestó que se hallaba pronto a la enagenación de dicha;"casa;";pero que en cuanto a lo 2º, debía hacerle presente al señor conde de Parsent que cuando vuestra excelencia me;No;NA;NA;NA;NA;
CODEA;1442;casa;CODEA-2366 {h2va:9};1796;1796;Teruel;en cuanto a lo 2º, debía hacerle presente al señor conde de Parsent que cuando vuestra excelencia me ofreció dicha;casa;me propuso el medio de venta absoluta para resmersar su precio en finca o fincas y dando estas en su;No;NA;NA;NA;NA;
CODEA;1443;casa;CODEA-2366 {h2va:21};1796;1796;Teruel;sin el trascurso de muchos años, puse en noticia de la superioridad que vuestra excelencia está pronto a vender dicha;casa,;mediante un formal justiprecio, y entregándose o depositándose el precio, que es la primera parte de la citada alternativa. Sentado;No;NA;NA;NA;NA;
CODEA;1444;casa;CODEA-2366 {h3ra:22};1796;1796;Teruel;de la citada carta) que vuestra excelencia exigía ahora una rigurosa permuta o que se entregasen cosas equivalentes por la;casa,;sería una aserción indecorosa a todos tres. Y por lo mismo, no me queda duda que tanto el señor conde;No;NA;NA;NA;NA;
CODEA;1445;casa;CODEA-2393 {h1ra:3};1796;1796;Teruel;todo mi respeto y estimación: Pongo en noticia de vuestra excelencia cómo se ha concluido ya el justiprecio de la;casa;llamada de Abajo, perteneciente al vínculo de los Andreses, de que vuestra excelencia se halla poseedor, cuyo justiprecio se ha;No;NA;NA;NA;NA;
CODEA;1446;casa;CODEA-2393 {h1ra:14};1796;1796;Teruel;los mismos que fueron nombrados en tiempo de mi predecesor, en el que se hizo otro justiprecio de la citada;casa,;sin que se nombrasen por parte de aquel. Estos se han empeñado ahora en sostener aquel justiprecio, que se halla;No;NA;NA;NA;NA;
CODEA;1447;casa;CODEA-2393 {h1va:15};1796;1796;Teruel;han hecho, sino el que tiene según el estado actual, teniendo presente en nuestro caso que la que se llama;Casa;Vieja, sobre ser de tapias, se halla edificada algunos siglos ha y que la que se llama Nueba pasa de;No;NA;NA;NA;NA;
CODEA;1448;casa;CODEA-2393 {h2ra:2};1796;1796;Teruel;el notorio interés y utilidad, que resulta a favor del poseedor de dicho vínculo de la renta de la citada;casa;por el precio tasado por mis peritos, basta hacer presente que vuestra excelencia en el día percibe anualmente por ella;No;NA;NA;NA;NA;
CODEA;1449;casa;CODEA-2393 {h2ra:8};1796;1796;Teruel;"los cargos reales y obras conservatorias, apenas le quedarán cien libras; siendo assí que, empleado el sobredicho precio de la";casa;solo al tres por ciento, sacará anualmente vuestra excelencia cerca de quinientos pesos y que de no efectuarse la mencionada;No;NA;NA;NA;NA;
CODEA;1450;casa;CODEA-2393 {h2ra:13};1796;1796;Teruel;se debe discurrir que dentro de pocos años se ha de arruinar enteramente la obra vieja, como sucedió en la;casa;del hortelano, con lo que quedaría casi inútil, e infructífera esta finca para los poseedores del vínculo, pudiendo asegurar a;Incluible;en;la casa;de;estado;
CODEA;1451;casa;CODEA-2393 {h2va:6};1796;1796;Teruel;lactancia en ella o en los lugares vecinos, en que no pueden estar tan cuidados como lo estarían en dicha;casa.;Y assí, espero que, hallándose penetrado el piadoso corazón de vuestra excelencia de iguales sentimientos, no permitirá se dilate más;Incluible;en;casa;dicha;estado;
CODEA;1452;casa;CODEA-2418 {h1ra:1};1797;1797;Vizcaya;La conformidad entre el dueño de la;casa;y Gaminde y orden dada a su administrador es como sigue. 1.º Don Nicolás de Ribas despedirá por escrito a;No;NA;NA;NA;NA;
CODEA;1453;casa;CODEA-2418 {h1ra:3};1797;1797;Vizcaya;dada a su administrador es como sigue. 1.º Don Nicolás de Ribas despedirá por escrito a la propietaria de la;casa;que actualmente ocupa, y verificado este primer paso, dará prinsipio a su desocupo, que lo verificará para el día que;No;NA;NA;NA;NA;
CODEA;1454;casa;CODEA-2418 {h1ra:6};1797;1797;Vizcaya;entendido que las dilijencias de despedida a la villa de Mella se hará sin retardo. 3.º Las nabes de la;casa;que ocupa Gaminde serán entregadas a Aldecoa, quien no podrá dárselas a Ribas hasta tanto que este lo haga de;No;NA;NA;NA;NA;
CODEA;1455;casa;CODEA-2418 {h1ra:8};1797;1797;Vizcaya;ocupa Gaminde serán entregadas a Aldecoa, quien no podrá dárselas a Ribas hasta tanto que este lo haga de la;casa;que ocupa a su dueño, de manera que estas dos entregas serán en un mismo acto. Para la concesión de;No;NA;NA;NA;NA;
CODEA;1456;casa;CODEA-2418 {h1ra:9};1797;1797;Vizcaya;su dueño, de manera que estas dos entregas serán en un mismo acto. Para la concesión de obra en la;casa,;se consede a Ribas cuarenta días, durante los cuales se hará el resíproco traspaso por las mismas dos partes en;Incluible;en;casa;artículo;estado;
CODEA;1457;casa;CODEA-2418 {h1ra:11};1797;1797;Vizcaya;cuales se hará el resíproco traspaso por las mismas dos partes en persona, y en defecto dispondrá Mendoza de su;casa;como propia sin consentir más dilación, adbirtiendo que para el 28 de abril estará ya concluido. Si don Nicolás de;No;NA;NA;NA;NA;
CODEA;1458;casa;CODEA-2418 {h1ra:15};1797;1797;Vizcaya;hará saber el administrador imediatamente exijiéndole su respuesta, se retirarán las dilijencias de despojo y dará parte al dueño de;casa.;Pasándose Ribas a la casa que ocupa Gaminde, entregará a Mendoza mil y quinientos reales, y caso de quedar Gaminde,;No;NA;NA;NA;NA;
CODEA;1459;casa;CODEA-2418 {h1ra:16};1797;1797;Vizcaya;exijiéndole su respuesta, se retirarán las dilijencias de despojo y dará parte al dueño de casa. Pasándose Ribas a la;casa;que ocupa Gaminde, entregará a Mendoza mil y quinientos reales, y caso de quedar Gaminde, le pagará la diferiencia de;Incluible;a;casa;artículo;movimiento;
CODEA;1460;casa;CODEA-2418 {h1va:3};1797;1797;Vizcaya;por los perjuicios que ha tenido dicho Mendoza. En el caso que Ribas no quiera ocupar por sí mismo la;casa;o bien no cumpla la orden y capítulos que prescribe lo anterior, pasando a disponer de la casa, se le;No;NA;NA;NA;NA;
CODEA;1461;casa;CODEA-2418 {h1va:4};1797;1797;Vizcaya;mismo la casa o bien no cumpla la orden y capítulos que prescribe lo anterior, pasando a disponer de la;casa,;"se le dará a Gaminde en los mismos términos que tiene Ribas; será en dinero la paga de la renta.";No;NA;NA;NA;NA;
CODEA;1462;casa;CODEA-2023 {h1va:1};1798;1798;Badajoz;"será posible salir. Leyóme la carta de Vs., y al llegar al sobrino Becerra, dijo ""este es mayorazgo de su";"casa"".";Creo que si Rafaelita está en términos la pretenda. Prevengo la especie por lo que pueda conducir. En la conversación;No;NA;NA;NA;NA;
CODEA;1463;casa;CODEA-2023 {h1va:5};1798;1798;Badajoz;conducir. En la conversación se tocó de la señora hermana de mi señora doña Alexandra, que viuda se halla en;casa;con una hija. No me acuerdo del nombre, bien que me parece es María. Cuando fui a los vaños de;Sin término;en;casa;sin_complemento;estado;
CODEA;1464;casa;CODEA-0212 {h1ra:9};—;NA;—;Domínigo, filio de Martín Ceñera. De Martín iuguero, tres terras por dos moravedís, una a la Penilla e duas sobre;"casa;";"fiador Domínigo Tomé. Testigos: Pelayo, filio de Estavano; Ciprián, filio de Martín Vincentes. De la mulier de Joán Sánchet de";No;NA;NA;NA;NA;
CODEA;1465;casa;CODEA-0373 {h1va:19};—;NA;—;justicia mayor e a los del nuestro consejo, presidente e oidores de la nuestra abdiencia, alcaldes, alguaciles de la nuestra;casa;e corte e chancellería, e a todos los corregidores, asistentes, alcaldes, alguaciles, merinos e otras justicias e jueces cualesquier, así;No;NA;NA;NA;NA;
CODEA;1466;casa;CODEA-0373 {h3ra:5};—;NA;—;a los del nuestro consejo e oidores de la nuestra abdiencia, alcaldes e alguaziles e otras justicias cualesquier de nuestra;casa;e corte e chancellería, e a todos los otros corregidores, alcaldes e merinos, e otras justicias cualesquier, así de la;No;NA;NA;NA;NA;
CODEA;1467;casa;CODEA-0373 {h3va:14};—;NA;—;estando con el dicho abad los dichos alcaldes e regidores los hizo prender e fueron presos y metidos en una;casa;escura con cadenas amarrados, e ansí mismo a otros seis hombres vezinos del dicho lugar, e los hizo llebar a;Incluible;en;casa;indefinido;estado;
CODEA;1468;casa;CODEA-0373 {h3va:16};—;NA;—;con cadenas amarrados, e ansí mismo a otros seis hombres vezinos del dicho lugar, e los hizo llebar a otra;casa;escura del dicho monesterio e los hizo prender, e prendieron ciertos frailes del dicho monesterio por mandado del dicho abad,;Incluible;a;casa;indefinido;movimiento;
CODEA;1469;casa;CODEA-0373 {h5va:18};—;NA;—;a renta de más de lo suyo propio e pacen con ello los dichos términos de alrededor de la dicha;casa,;ansí en los términos del dicho lugar de Valbuena como en otras partes, e d'esta manera se han sostenido e;No;NA;NA;NA;NA;
